Burton Stein,,,(1926-1996) Scholar of India,http://en.wikipedia.org/wiki/Burton_Stein,
Gurgin Khan,,,Armenian general who led Mir Qasim's army in the Battle of Buxar,,
Jean Law,Jean Law de Lauriston,,French Governor General of Pondicherry in the 18th century.,http://en.wikipedia.org/wiki/Jean_Law_de_Lauriston,
Robert Travers,,,Associate Professor of History at Cornell University,http://history.arts.cornell.edu/faculty-department-travers.php,
William Jones,,18th century,(1746-1794) British philologist and orientalist,http://en.wikipedia.org/wiki/Sir_William_Jones,
Michael Franklin,,,Professor of History at Swansea University,http://www.swansea.ac.uk/staff/academic/artshumanities/ell/franklinm/,
Miles Ogborn,,,Professor of Geography at Queen Mary University of London,http://www.geog.qmul.ac.uk/staff/ogbornm.html,
Edmund Burke,,,(1729-1797) Irish enlightenment thinker,http://en.wikipedia.org/wiki/Edmund_Burke,
Lionel Trillings,,,(1905-1975) American literary critic,http://en.wikipedia.org/wiki/Lionel_Trilling,
Henry Mayhew,,,(1812-1857) British journalist and satirist,http://en.wikipedia.org/wiki/Henry_Mayhew,
Nawab Chet Singh,Raja Chet Singh,,A maharaja who in 1781 led a rebellion against the British temporarily taking control of a British fort in Northern India,,
Muzaffar Alam,,,Professor of South Asian Languages and Civilizations at the University of Chicago,http://en.wikipedia.org/wiki/Muzaffar_Alam,
Khawaja Ahmed,,,A munshi in the court at Murshidabad,,
Ghulam Ali,,,A munshi in the court at Murshidabad,,
Anquetil Duperron,Abraham Hyacinthe Anquetil-Duperron,,(1731-1805) French scholar of Indian culture,http://en.wikipedia.org/wiki/Anquetil_Duperron,
Frederick the Great,"Frederick II, King of Prussia",,(1712-1786) King of Prussia from 1740 to 1786,http://en.wikipedia.org/wiki/Frederick_the_Great,
Robert Darnton,,,Scholar and cultural historian of 18th century France,http://en.wikipedia.org/wiki/Robert_Darnton,
Robert Kaplan,,,American journalist who writes about foreign policy and international affairs,http://en.wikipedia.org/wiki/Robert_D._Kaplan,
Sugata Bose,,,Professor of Oceanic History and Affairs at Harvard University,http://en.wikipedia.org/wiki/Sugata_Bose,http://en.wikipedia.org/wiki/File:Sugata_Bose_1.jpg
Thant Myint-U,,,"Historian and past Fellow of Trinity College, Cambridge",http://en.wikipedia.org/wiki/Thant_Myint-U,
George W. Bush,,,President of the United States of America from 2001 to 2009.,http://en.wikipedia.org/wiki/George_W._Bush,
Joseph Stalin,Stalin,,Leader of the Soviet Union from 1922 to 1952.,http://en.wikipedia.org/wiki/Joseph_Stalin,
Adolf Hitler,Hitler,,Chancellor of Germany from 1933 to 1945.,http://en.wikipedia.org/wiki/Adolf_Hitler,
Mao Zedong,Mao,,(1893-1976) First chairman of the Central Committee of the Communist Party of China.,http://en.wikipedia.org/wiki/Mao,
Saddam Hussein,,,"President of Iraq from 1979 to 2003, he was deposed by the UK and the USA when they invaded Iraq in 2003.",http://en.wikipedia.org/wiki/Sadam_Hussein,"http://en.wikipedia.org/wiki/File:Iraq,_Saddam_Hussein_(222).jpg"
Benazir Bhutto,,,Prime Minister of Pakistan from 1988 to 1990 and from 1993 to 1995.  She was assassinated in 2007 while campaigning for reelection.,http://en.wikipedia.org/wiki/Benazir_Bhutto,http://en.wikipedia.org/wiki/File:Benazir_Bhutto.jpg
Aung San Suu Kyi,,,Burmese opposition politician who placed under house arrest by the government from 1989 until her release in 2010.  In 2012 she was elected to the lower house of the Burmese parliament.,http://en.wikipedia.org/wiki/Aung_San_Suu_Kyi,http://en.wikipedia.org/wiki/File:Aung_San_Suu_Kyi_17_November_2011.jpg
Aung San,,,Deputy Chairman of the Executive Council of Burma from 1946 to 1947.  He played a leading role in Burmese independence from Great Britain.  He is the father of Burmese opposition politician Aung San Suu Kyi.,http://en.wikipedia.org/wiki/Aung_San,http://en.wikipedia.org/wiki/File:Aung_San_color_portrait.jpg
James Webb,Jim Webb,,United States Senator representing Virginia from 2007 to 2013.  Webb was on the Senate Foreign Relations Committee and worked and travelled extensively in Southeast Asia.,http://en.wikipedia.org/wiki/James_Webb_(senator),"http://en.wikipedia.org/wiki/File:Jim_Webb,_leaning_against_pillar,_2007.jpg"
Manmohan Singh,,,Prime Minister of India.  He was elected to office in 2004.,http://en.wikipedia.org/wiki/Manmohan_Singh,http://en.wikipedia.org/wiki/File:President_Barack_Obama_walking_with_Prime_Minister_Manmohan_Singh_2009-11-24_(cropped).jpg
Yijing,,,(635-713 CE) Chinese Buddhist monk who translated Buddhist texts from Sanskrit to Chinese.  He was a scholar at Nalanda.,http://en.wikipedia.org/wiki/Yijing_(monk),
Xuanzang,,,Seventh century Chinese Buddhist scholar who visited Nalanda.,http://en.wikipedia.org/wiki/Xuan_Zang,
Amitav Ghosh,,,A Bengali Indian fiction writer,http://en.wikipedia.org/wiki/Amitav_Ghosh,
Hu Jintao,,,General Secretary of the Central Committee of the Communist Party of China from 2002 to 2012.,http://en.wikipedia.org/wiki/Hu_Jintao,
Francisco Vásquez de Coronado,Coronado,,16th century Spanish explorer of the Americas.,http://en.wikipedia.org/wiki/Francisco_V%C3%A1squez_de_Coronado,
Kurt M. Campbell,,,Assistant Secretary of State for East Asian and Pacific Affairs from 2009 to 2013,http://en.wikipedia.org/wiki/Kurt_M._Campbell,
C. Raja Mohan,Raja Mohan,,Indian academic and foreign policy analyst.,http://en.wikipedia.org/wiki/Raja_Mohan,
Richard Holbrooke,,,American diplomat.  He was the Assistant Secretary of State for East Asian and Pacific Affairs from 1977 to 1981.,http://en.wikipedia.org/wiki/Richard_Holbrooke,
Osama bin Laden,,,"(1957-2011) Founder of al-Qaeda, a Sunni militant Islamist organization that is classified as a terrorist organization by the United States.",http://en.wikipedia.org/wiki/Osama_bin_Laden,
Rabindranath Tagore,,,(1861-1941) Bengali intellectual who advocated independence from Britain and played a major role in the Bengal Renaissance.,http://en.wikipedia.org/wiki/Tagore,http://upload.wikimedia.org/wikipedia/commons/b/ba/Tagore3.jpg
William Dalrymple,,,British writer and historian specializing in Asian history.,http://www.williamdalrymple.uk.com/,
William Brydon,Dr. Brydon,,"(1811-1873) An assistant surgeon in the First Anglo-Afghan War who was rumored to be the sole survivor of the 4,500 British soldiers deployed to Afghanistan.  Historical research has since revealed that there were, in fact, multiple survivors of the war.",http://en.wikipedia.org/wiki/William_Brydon,
Shah Shujah Durrani,Shah Shujah; Shujah al-Mulk,,(1785-1842)  Rule of the Durrani Empire from 1803 to 1809 and again from 1839 to 1842.,http://en.wikipedia.org/wiki/Shuja_Shah_Durrani,http://upload.wikimedia.org/wikipedia/commons/f/f9/Shah-Shuja-ul-Mulk.png
Alexander Burnes,,,(1805-1841) Scottish traveller and explorer who played a major role in the First Anglo-Afghan War.,http://en.wikipedia.org/wiki/Alexander_Burnes,http://en.wikipedia.org/wiki/File:Sir_Alexander_Burnes.jpg
George Eden Auckland,1st Earl of Auckland,,(1784-1849)  British Whig politician and the Governor-General of India from 1836 to 1842.  He initiated the First Anglo-Afghan War in 1838 by dethroning Dost Mahommed Khan.,"http://en.wikipedia.org/wiki/George_Eden,_1st_Earl_of_Auckland","http://en.wikipedia.org/wiki/File:George_Eden,_1st_Earl_of_Auckland.png"
Dost Mohammad Khan,,,(1793-1863) Founder of the Barakzai dynasty and Emir of Afghanistan from 1826 to 1839 and from 1845 to 1863.,http://en.wikipedia.org/wiki/Dost_Mohammad_Khan,
Lady Florentina Sale,,,"(1790-1853)  Wife of Sir Robert Henry Sale, a British army officer.  She was kidnapped in the First Anglo-Afghan War and held hostage for nine months.",http://en.wikipedia.org/wiki/Florentia_Sale,
Henry Pottinger,,,(1789-1856) Anglo-Irish soldier and first Governor of Hong Kong.,"http://en.wikipedia.org/wiki/Sir_Henry_Pottinger,_1st_Baronet",
Czar Nicholas I,Tsar Nicholas I,,(1796-1855) Emperor of Russia from 1825 to 1855.,http://en.wikipedia.org/wiki/Nicholas_I_of_Russia,http://en.wikipedia.org/wiki/File:Franz_Kr%C3%BCger_-_Portrait_of_Emperor_Nicholas_I_-_WGA12289.jpg
Claude Martin Wade,,,(1794-1861) Agent to the Governor-General for the Affairs of the Punjab and North-West Frontier.,http://en.wikipedia.org/wiki/Claude_Martin_Wade,
Munshi Mohan Lal,Mohan Lal Kashmiri; Mohan Lal Zutshi,,"(1812-1877) Traveller, diplomat, and spy who played a major role in the First Anglo-Afghan War.  He wrote an authoritative biography of Dost Mohammad Khan.",http://en.wikipedia.org/wiki/Mohan_Lal_(Kashmiri),
Sir Henry Rawlinson,,,(1810-1895)  British East India Company army officer who advocated for more British activity in Afghanistan to prevent possible Russian control of the region.,"http://en.wikipedia.org/wiki/Sir_Henry_Rawlinson,_1st_Baronet",
William George Keith Elphinstone,,,(1782-1842) British general who commanded the British garrison in Kabul during the First Anglo-Afghan War.,http://en.wikipedia.org/wiki/William_George_Keith_Elphinstone,
Hamid Karzai,,,President of Afghanistan elected to office in 2004.,http://en.wikipedia.org/wiki/Hamid_Karzai,http://en.wikipedia.org/wiki/File:Hamid_Karzai_in_February_2009.jpg
Ranjit Singh,,,(1780-1839) Founder of the Sikh Empire and its ruler from 1801-1839.,http://en.wikipedia.org/wiki/Ranjit_Singh,
Mahmud of Ghazni,,,(971-1030 CE) Ruler of the Ghaznavid Empire from 998 to 1002.,http://en.wikipedia.org/wiki/Mahmud_of_Ghazni,
Edward Law,1st Earl of Ellenborough,,(1790-1871)  British Tory politician who served as Governor-General of India from 1842 to 1844.,"http://en.wikipedia.org/wiki/Edward_Law,_1st_Earl_of_Ellenborough",
Mir Masjidi Khan,,,Afghan Kohistani resistance leader during the First Anglo-Afghan War.,http://en.wikipedia.org/wiki/Mir_Masjidi_Khan,
Amir Akbar Khan,Wazir Akbar Khan,,"(1816-1845) Afghan emir from 1842 to 1845, he was a prominent leader in the First Anglo-Afghan War in which he successfully defeated the British garrison of 4,500 soldiers in Kabul.",http://en.wikipedia.org/wiki/Akbar_Khan,http://en.wikipedia.org/wiki/File:Prince_Akbar_Khan.jpg
William Hay Macnaghten,,,(1793-1841) British civil servant in India.  He was an adviser of Lord Auckland and supported the policy of dethroning Dost Mahommed Khan in favor of Shah Shuja.  Macnaghten was assassinated by Dost Mahommed's son in 1841.,http://en.wikipedia.org/wiki/William_Hay_Macnaghten,
Sana Aiyar,,,Former Assistant Professor of History at the University of Wisconsin-Madison.  In 2013 she was appointed an Assistant Professor of History at the Massachusetts Institute of Technology.,http://history.mit.edu/people/sana-aiyar,
Sir John Kirk,,,(1832-1922)  British administrator in Zanzibar.,http://en.wikipedia.org/wiki/Sir_John_Kirk,
Sir Frederick Lugard,,,(1858-1945) British colonial administrator in Africa.,http://en.wikipedia.org/wiki/Sir_Frederick_Lugard,
Winston Churchill,,,"(1874-1965) British politician, he was prime minister from 1940 to 1945.",http://en.wikipedia.org/wiki/Winston_Churchill,
Sir Charles Eliot,,,(1862-1931) British diplomat who served as Commissioner of British East Africa from 1900 to 1904.,http://en.wikipedia.org/wiki/Charles_Eliot_(diplomat),
Frederic Thesiger,Lord Chelmsford; 1st Viscount Chelmsford,,(1868-1933) British diplomat who served as the Viceroy of India from 1916 to 1921.,"http://en.wikipedia.org/wiki/Frederic_Thesiger,_1st_Viscount_Chelmsford",
Victor Cavendish,9th Duke of Devonshire,,(1868-1938) Served as Secretary of State for the Colonies from 1922 to 1924.,"http://en.wikipedia.org/wiki/Victor_Cavendish,_9th_Duke_of_Devonshire",
Makhan Singh,,,(1913-1973) A union leader in Kenya who established trade unionism in Kenya.,http://en.wikipedia.org/wiki/Makhan_Singh_(Kenyan_trade_unionist),
Edwin Samuel Montagu,,,(1879-1924) British politician who served as Secretary of State for India from 1917 to 1922.,http://en.wikipedia.org/wiki/Edwin_Samuel_Montagu,
Alfred Milner,Viscount Milner,,(1854-1925) British statesman who served as Secretary of State for the Colonies from 1919 to 1921.,"http://en.wikipedia.org/wiki/Alfred_Milner,_1st_Viscount_Milner",
Willem Van Schendel,,,Chair of Modern Asian History at the University of Amsterdam.,http://www.willemvanschendel.com/,
Ispahani family,,,A Bangladeshi business family that dates from the late 18th century.  The family owns M.M. Ispahani Limited.,http://en.wikipedia.org/wiki/Ispahani_family,
Luís Vaz de Camões,,,(1524-1580) Famous Portuguese poet.,http://en.wikipedia.org/wiki/Lu%C3%ADs_de_Cam%C3%B5es,
Jiao Yu,,,14th century Chinese military officer who was instrumental in the formation of the Ming Dynasty.,http://en.wikipedia.org/wiki/Jiao_Yu,
Jos Gommans,,,Professor of Colonial and Global History at the University of Leiden.,http://www.hum.leiden.edu/history/staff/gommans.html,
Rila Mukherjee,,,Professor of History at the University of Hyderabad.,"http://www.columbia.edu/cu/lweb/indiv/area/idsas/MUKHERJEE,Rila.htm",
Badar Shah,Badr Auliya,,15th century Islamic preacher who became a very preacher in Chittagong.,http://www.banglapedia.org/HT/B_0022.htm,
Nile Green,,,Professor in the Department of History at UCLA.,http://www.history.ucla.edu/people/faculty/faculty-1/faculty-1?lid=5192,
Jim Masselos,,,Honorary reader in history at the University of Sydney.,http://www.aii.unimelb.edu.au/jim-masselos,
Christopher Bayly,,,British historian specializing in global history.,http://en.wikipedia.org/wiki/Christopher_Alan_Bayly,
Olivier Roy,,,"Professor at the European University Institute in Florence, Italy.",http://en.wikipedia.org/wiki/Olivier_Roy_(professor),
Jon Butler,,,Professor of History and Religious Studies at Yale University.,http://americanstudies.yale.edu/faculty/jon-butler,
Susan O'Brien,,,Professor in the Department of History at the University of Florida.,http://history.ufl.edu/directory/current-faculty/susan-m-obrien/,
David Lelyveld,,,Professor of Asian Studies at William Paterson University.,http://www.wpunj.edu/cohss/departments/asia/faculty.dot,
Albert Hourani,,,"(1915-1993) Middle East historian who wrote the famous ""A History of the Arab Peoples.""",http://en.wikipedia.org/wiki/Albert_Hourani,
Barbara Metcalf,,,"Professor of History at the University of California, Davis.",http://en.wikipedia.org/wiki/Barbara_D._Metcalf,
Francis Robinson,Francis Christopher Rowland Robinson,,British historian specializing in the history of Islam.,http://en.wikipedia.org/wiki/Francis_Robinson,
Logie Barrow,,,Professor of History at the University of Bremen.,http://www.cultureandpower.org/keynote-speakers-2012/prof-logie-barrow,
Torsten Tschacher,,,Lecturer of Tamil language and culture at the University of Göttingen.,http://www.uni-goettingen.de/en/314013.html,
Hugh Urban,,,Professor of Comparative Studies at The Ohio State University.,http://people.cohums.ohio-state.edu/urban41/,
Sean O'Fahey,,,Professor of History at the University of Bergen.,http://www.uib.no/nile/people/ofahey.htm,
Carla Pestana,,,"Professor of History at the University of California, Los Angeles.",http://www.history.ucla.edu/people/faculty/faculty-1/faculty-1?lid=7045,
Badruddin Tyabji,,,(1844-1906) Indian lawyer and third president of the Indian National Congress.,http://en.wikipedia.org/wiki/Badruddin_Tyabji,
Nandini Gooptu,,,Reader in South Asian Studies at the University of Oxford.,http://www.qeh.ox.ac.uk/people/arDetails?qeh_id=GOO1NF,
David Hempton,,,Professor of Divinity at Harvard Divinity School.,http://www.hds.harvard.edu/people/faculty/david-n-hempton,
Anne Bang,,,"Senior Researcher at the Chr. Michelsen Institute, Norway.",http://www.cmi.no/staff/?anne-bang,
Scott Reese,,,Associate Professor of History at Northern Arizona University.,http://nau.edu/CAL/History/Faculty-Staff/Reese/,
Tim Harper,,,"Reader in Southeast Asian and Imperial History, Magdalene College, Cambridge.",http://www.hist.cam.ac.uk/directory/tnh1000@cam.ac.uk,
Hussain Haqqani,,,Pakistani political author and the former Pakistani Ambassador to the United States.,http://en.wikipedia.org/wiki/Husain_Haqqani,
Ahsan Butt,,,Assistant Professor of Government and Politics in the Department of Public and International Affairs at George Mason University.,http://pia.gmu.edu/people/abutt4,
Lord Byron,George Gordon Byron,,(1788–1824) English poet and a leading figure in the Romantic movement.,http://en.wikipedia.org/wiki/Lord_Byron,
Lim Boon Keng,Lim Bun Keng,,(1869–1957) Chinese physician who promoted social and educational reforms in Singapore in the early 20th century.,http://en.wikipedia.org/wiki/Lim_Boon_Keng,
Vladimir Lenin,Lenin,,"(1870-1924) Russian communist revolutionary, politician and political theorist. He served as the leader of the Russian SFSR and as Premier of the Soviet Union.",http://en.wikipedia.org/wiki/Vladimir_Lenin,
Francis B. Sayre,,,"(1885–1972) Professor at Harvard Law School, High Commissioner of the Philippines","http://en.wikipedia.org/wiki/Francis_Bowes_Sayre,_Sr.",
Phan Boi Chau,,,(1867–1940) Pioneer of Vietnamese 20th century nationalism.,http://en.wikipedia.org/wiki/Phan_B%E1%BB%99i_Ch%C3%A2u,
Sun Yat Sen,,,"(1866–1925) Chinese revolutionary, first president and founding father of the Republic of China.",http://en.wikipedia.org/wiki/Sun_Yat-sen,
Abani Mukherjee,,,(1891-1937) Indian revolutionary and co-founder of the Communist Party of India.,http://en.wikipedia.org/wiki/Abani_Mukherji,
Rash Behari Bose,,,"(1886–1945) Revolutionary leader against the British Raj in India and was one of the key organisers of the Ghadar Revolution and later, the Indian National Army.",http://en.wikipedia.org/wiki/Rash_Behari_Bose,
Ernest Douwes Dekker,,,(1879–1950) Indonesian freedom fighter and politician of Indo descent.,http://en.wikipedia.org/wiki/Ernest_Douwes_Dekker,
Lala Har Dayal,,,(1884- 1939) Indian nationalist revolutionary who founded the Ghadar Party in America.,http://en.wikipedia.org/wiki/Har_Dayal,
Jatin Mukherjee,Bagha Jatin,,Jatindranath Mukherjee (1879 –1915) was a Bengali revolutionary philosopher against British rule.,http://en.wikipedia.org/wiki/Bagha_Jatin,
Tan Malaka,,,(1897-1949) Indonesian philosopher and teacher.,http://en.wikipedia.org/wiki/Tan_Malaka,
Maurice Merleau-Ponty,,,"(1908–1961) French phenomenological philosopher, strongly influenced by Edmund Husserl and Martin Heidegger.",http://en.wikipedia.org/wiki/Maurice_Merleau-Ponty,
Raymond Williams,,,"(1921–1988) Welsh academic, novelist and critic.",http://en.wikipedia.org/wiki/Raymond_Williams,
Ho Chi Minh,,,(1890-1969) Vietnamese communist revolutionary leader who was prime minister (1945–1955) and president (1945–1969) of the Democratic Republic of Vietnam (North Vietnam).,http://en.wikipedia.org/wiki/Ho_Chi_Minh,
Ang Lee,,,"(1954-) Taiwanese-born American film director, screenwriter and producer.",http://en.wikipedia.org/wiki/Ang_Lee,
Wong Kar-Wai,,,"(1958-) A Hong Kong ""Second Wave"" filmmaker",http://en.wikipedia.org/wiki/Wong_Kar-wai,
Phan Chu Trinh,,,(1872–1926) Famous early 20th century Vietnamese nationalist.,http://en.wikipedia.org/wiki/Phan_Chu_Trinh,
Norbert Elias,,,"(1897–1990) German sociologist of Jewish descent, who later became a British citizen. He is especially famous for his theory of civilizing (and decivilizing) processes.",http://en.wikipedia.org/wiki/Norbert_Elias,
Nooruddin Shirazi,,,"Author of the Tibe Dara Shikohi, a Mughal Unani medical text.",,
Shah Jahan,,,(1592-1666) Fifth Mughal Emperor who reigned from 1628 until 1658,http://en.wikipedia.org/wiki/Shah_Jahan,
Shah Waliullah,,,"(1703–1762) Islamic scholar, reformer and founder of modern Islamic thought who attempted to reassess Islamic theology in the light of modern changes",http://en.wikipedia.org/wiki/Shah_Waliullah,
Sheikh Ahmad Sirhindi,,,"(1564–1624) Indian Islamic scholar from Punjab, a Hanafi jurist, and a prominent member of the Naqshband_ Sufi order.",http://en.wikipedia.org/wiki/Ahmad_Sirhindi,
Mir Sauda,,,(1713–1781) Urdu language poet.,http://en.wikipedia.org/wiki/Mirza_Muhammad_Rafi_Sauda,
Faiz Ahmed Faiz,,,(1911-1984)  Famous revolutionary poet of the Urdu and Punjabi languages from Pakistan.,http://en.wikipedia.org/wiki/Faiz_Ahmad_Faiz,
Amahl Bishara,,,"Assistant Professor at Department of Anthropology, Tufts University",http://ase.tufts.edu/anthropology/Bishara.html,
Elizabeth Lambourn,,,"Reader in South Asian and Indian Ocean Studies, De Montfort University, Leicester, UK",http://www.dmu.ac.uk/about-dmu/academic-staff/art-design-humanities/elizabeth-lambourn/elizabeth-lambourn.aspx,
Marshall McLuhan,,,"(1911–1980) Canadian philosopher of communication theory and a public intellectual who coined the term ""the global village.""",http://en.wikipedia.org/wiki/Marshall_McLuhan,
Harold Innis,,,"(1894–1952)  Canadian professor of political economy at the University of Toronto and the author of seminal works on media, communication theory and Canadian economic history.",http://en.wikipedia.org/wiki/Harold_Innis,
